,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
25,BRENE MOSELEY,IND,23,0.6,1.0,62.5,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.5,25.0,2016
26,BRIA HARTLEY,WAS,24,0.7,1.4,51.5,0.3,0.6,46.7,0.2,1.1,18.5,0.1,0.2,33.3,0.0,0.0,0.0,0.8,2.3,37.0,2016
27,BRIA HOLMES,ATL,23,1.6,2.8,58.7,0.3,0.9,34.5,0.3,0.8,38.5,0.0,0.1,0.0,0.0,0.0,0.0,0.5,1.8,28.3,2016
28,BRIANN JANUARY,IND,30,0.9,2.0,43.9,0.4,0.7,55.0,0.8,2.3,33.3,0.0,0.1,0.0,0.0,0.1,0.0,1.0,2.4,42.0,2016
29,BRIANNA KIESEL,DAL,23,0.1,0.4,20.0,0.1,0.2,50.0,0.1,0.7,10.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.3,25.0,2016
30,BRITTANY BOYD-JONES,NYL,24,1.3,2.8,46.2,0.4,1.0,40.6,0.4,1.5,28.6,0.0,0.1,0.0,0.1,0.1,100,0.2,0.8,18.5,2016
31,BRITTNEY GRINER,PHO,26,3.0,4.4,67.5,1.5,3.4,43.5,0.8,1.7,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
32,CAMILLE SMITH,CON,32,1.3,2.7,47.7,0.5,1.4,37.8,0.2,0.8,29.6,0.0,0.0,100,0.0,0.0,0.0,0.8,2.7,31.5,2016
33,CANDACE PARKER,LAS,31,2.3,3.9,58.8,1.0,2.4,42.5,1.1,3.2,33.9,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.3,38.9,2016
34,CANDICE DUPREE,PHO,32,1.8,2.5,74.7,1.1,2.4,47.4,1.8,3.9,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
35,CAPPIE PONDEXTER,CHI,34,1.2,2.8,44.1,0.4,1.2,35.9,2.8,6.1,45.3,0.1,0.2,50.0,0.0,0.2,25.0,0.4,1.2,35.9,2016
36,CARLA CORTIJO,ATL,29,0.4,1.1,38.7,0.1,0.6,26.7,0.6,1.3,44.4,0.0,0.1,0.0,0.3,0.3,100,0.4,1.5,25.0,2016
37,CAROLYN SWORDS,NYL,27,1.6,2.7,58.1,0.4,0.7,56.0,0.2,0.4,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
38,CHELSEA GRAY,LAS,24,0.8,1.3,60.5,0.6,1.1,54.1,0.3,0.9,35.5,0.1,0.1,100,0.0,0.0,0.0,0.4,1.3,31.0,2016
39,CHEYENNE PARKER-TYUS,CHI,24,1.3,2.3,56.1,0.2,0.4,55.6,0.2,0.6,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
40,CHINEY OGWUMIKE,CON,25,4.2,6.1,67.8,0.5,1.5,32.0,0.2,0.5,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
41,CIERRA BURDICK,ATL,23,0.0,0.1,0.0,0.1,0.4,33.3,0.0,0.5,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,2016
42,CLARISSA DOS SANTOS,CHI,29,0.3,1.0,31.6,0.2,0.6,36.4,0.5,1.4,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2016
43,COURTNEY PARIS,DAL,29,3.0,4.8,62.0,0.4,1.1,40.5,0.1,0.5,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
44,COURTNEY VANDERSLOOT,CHI,28,1.5,2.6,57.1,0.2,0.9,28.0,0.6,1.8,35.8,0.0,0.3,14.3,0.1,0.3,40.0,0.8,2.0,37.7,2016
45,COURTNEY WILLIAMS,CON,23,0.7,1.1,63.0,0.7,1.7,40.5,1.2,3.1,37.3,0.0,0.1,0.0,0.0,0.1,0.0,0.3,1.0,34.8,2016
46,CRYSTAL LANGHORNE,SEA,30,2.6,3.4,76.1,0.8,1.4,52.2,0.5,1.2,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2016
47,DEWANNA BONNER,PHO,29,2.3,3.8,60.9,0.2,0.9,27.6,0.5,1.6,33.3,0.2,0.3,50.0,0.2,0.5,35.7,1.2,3.6,32.8,2016
48,DEARICA HAMBY,SAN,23,2.6,4.5,58.0,0.3,1.2,27.6,0.2,1.5,16.2,0.0,0.1,0.0,0.0,0.1,33.3,0.0,0.4,10.0,2016
49,DEVEREAUX PETERS,IND,27,0.9,1.2,77.8,0.4,0.6,61.1,1.1,2.5,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,2016
50,DIANA TAURASI,PHO,35,1.1,1.8,58.3,0.6,1.2,48.8,1.1,3.0,36.0,0.2,0.5,35.7,0.1,0.2,40.0,2.5,7.1,35.2,2016
51,ELENA DELLE DONNE,CHI,27,2.0,2.9,67.9,2.0,3.8,53.8,2.1,5.5,38.6,0.1,0.2,50.0,0.1,0.1,100,1.4,3.4,41.1,2016
52,ELIZABETH WILLIAMS,ATL,24,2.9,5.7,51.3,1.0,2.5,40.7,0.7,2.2,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
53,EMMA MEESSEMAN,WAS,24,2.3,3.6,63.9,1.3,2.6,48.3,1.7,3.4,50.9,0.0,0.1,0.0,0.0,0.0,0.0,0.9,1.9,46.2,2016
54,EPIPHANNY PRINCE,NYL,29,0.3,0.7,50.0,0.2,0.3,50.0,0.5,1.3,37.5,0.0,0.0,0.0,0.0,0.5,0.0,0.7,1.7,40.0,2016
55,ERICA WHEELER,IND,26,1.4,2.8,47.9,0.6,1.1,52.8,0.9,2.5,38.1,0.0,0.3,14.3,0.2,0.3,60.0,0.4,1.3,29.5,2016
56,ERIKA DE SOUZA,CHI,35,1.9,3.5,55.1,0.4,0.9,46.4,0.2,0.5,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
57,ERIN PHILLIPS,DAL,32,0.2,0.2,71.4,0.2,0.3,60.0,0.5,1.1,42.9,0.1,0.2,40.0,0.2,0.4,50.0,0.6,1.5,36.7,2016
58,ERLANA LARKINS,IND,31,2.5,3.7,68.6,0.4,1.0,40.6,0.3,0.4,76.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
59,ESSENCE CARSON,LAS,30,1.1,2.1,55.7,0.4,0.8,46.2,0.8,2.0,41.8,0.0,0.0,0.0,0.0,0.0,100,0.6,1.8,35.5,2016
60,EVGENIIA BELYAKOVA,LAS,31,0.3,0.5,66.7,0.2,0.2,75.0,0.1,0.7,15.4,0.1,0.4,25.0,0.0,0.2,0.0,0.2,1.2,19.0,2016
61,FRIDA ELDEBRINK,SAN,29,0.1,0.1,100,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.6,0.0,2016
62,GLORY JOHNSON,DAL,26,2.7,4.9,53.9,0.4,1.3,29.2,0.7,2.0,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,28.6,2016
63,HALEY PETERS,SAN,24,0.5,0.8,60.7,0.4,0.8,42.9,0.8,2.6,32.2,0.0,0.3,0.0,0.0,0.1,50.0,0.5,1.9,27.0,2016
64,IMANI MCGEE-STAFFORD,CHI,22,2.0,3.0,66.3,0.5,1.3,38.5,0.4,0.8,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
65,ISABELLE HARRISON,PHO,23,0.7,1.3,52.9,0.5,0.9,50.0,0.2,0.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
66,IVORY LATTA,WAS,32,0.3,0.7,46.7,0.4,1.0,38.1,0.4,1.1,32.0,0.1,0.1,100,0.2,0.4,50.0,1.3,4.5,29.6,2016
67,JAMIE WEISNER,WAS,22,0.2,0.2,100,0.0,0.3,0.0,0.1,0.3,50.0,-,-,-,0.0,0.0,0.0,0.3,0.6,50.0,2016
68,JAMIERRA FAULKNER,CHI,25,1.7,3.1,55.2,0.2,0.6,36.8,0.4,1.5,30.0,0.2,0.3,62.5,0.2,0.4,42.9,0.4,1.4,29.2,2016
69,JANEL MCCARVILLE,MIN,34,0.4,0.6,73.7,0.1,0.1,50.0,0.9,2.2,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,22.2,2016
70,JANTEL LAVENDER,LAS,28,1.4,2.6,54.5,0.4,1.1,35.1,2.6,4.5,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
71,JASMINE THOMAS,CON,27,2.0,3.6,54.5,0.3,1.2,26.2,1.2,3.0,41.2,0.1,0.1,100,0.1,0.2,50.0,0.7,2.7,26.4,2016
72,JAYNE APPEL MARINELLI,SAN,29,1.0,1.7,56.9,0.4,0.9,40.0,0.2,0.8,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2016
73,JAZMON GWATHMEY,SAN,24,0.3,0.6,42.9,0.0,0.4,11.1,0.5,1.3,39.3,0.1,0.4,20.0,0.1,0.3,25.0,0.4,1.0,38.9,2016
74,JEANETTE POHLEN-MAVUNGA,IND,28,0.1,0.2,50.0,0.1,0.1,100,0.1,0.2,50.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.6,60.0,2016
75,JELENA DUBLJEVIC,LAS,30,0.2,0.3,60.0,0.2,0.4,40.0,0.2,0.6,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,33.3,2016
76,JENNA O'HEA,SEA,30,0.2,0.6,36.4,0.2,0.4,50.0,0.1,0.4,33.3,0.1,0.6,20.0,0.1,0.1,100,0.5,1.5,31.3,2016
77,JESSICA BRELAND,CHI,29,0.9,1.7,56.4,0.4,0.8,46.2,1.3,2.8,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
78,JEWELL LOYD,SEA,23,2.4,4.0,59.6,0.6,1.7,35.6,1.6,3.7,42.4,0.1,0.5,21.4,0.1,0.2,40.0,1.0,3.2,32.1,2016
79,JIA PERKINS,MIN,35,0.6,1.1,52.6,0.3,0.7,37.5,1.2,3.2,38.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,1.5,25.0,2016
80,JONQUEL JONES,CON,23,1.7,2.7,64.8,0.1,0.2,25.0,0.4,0.8,46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,33.3,2016
81,JORDAN HOOPER,DAL,25,0.2,0.2,71.4,0.1,0.1,50.0,0.2,0.6,36.8,0.2,0.7,25.0,0.2,0.3,50.0,0.8,2.3,34.8,2016
82,KAHLEAH COPPER,WAS,22,1.0,2.1,48.4,0.2,0.5,33.3,0.5,1.6,32.7,0.0,0.1,0.0,0.0,0.0,0.0,0.5,1.0,48.3,2016
83,KALEENA MOSQUEDA-LEWIS,SEA,23,0.4,0.6,66.7,0.1,0.3,37.5,0.3,0.8,34.6,0.1,0.5,12.5,0.3,0.5,60.0,0.9,2.5,35.0,2016
84,KARIMA CHRISTMAS-KELLY,DAL,27,1.9,3.6,52.4,0.4,1.2,37.5,0.3,1.1,27.8,0.0,0.2,20.0,0.1,0.1,50.0,1.0,3.2,31.8,2016
85,KAYLA ALEXANDER,SAN,26,1.5,2.4,60.7,1.1,2.1,52.8,0.5,1.1,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
86,KAYLA MCBRIDE,SAN,25,0.8,1.9,43.8,0.7,2.4,29.3,2.8,6.5,42.7,0.2,0.5,40.0,0.2,0.3,60.0,1.4,5.0,28.2,2016
87,KEISHA HAMPTON,MIN,27,0.1,0.2,50.0,0.0,0.1,33.3,0.1,0.5,25.0,0.3,0.6,50.0,0.0,0.0,0.0,0.4,1.4,31.3,2016
88,KELLY FARIS,CON,26,0.3,0.4,72.7,0.0,0.1,25.0,0.2,0.6,38.9,0.1,0.3,25.0,0.1,0.2,50.0,0.1,0.4,23.1,2016
89,KELSEY BONE,PHO,25,1.7,2.9,59.0,0.3,1.2,26.3,0.4,1.6,26.4,0.1,0.1,100,0.0,0.1,0.0,0.1,0.4,21.4,2016
90,KIA VAUGHN,WAS,30,1.3,1.9,66.2,0.7,1.6,44.4,0.9,2.2,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
91,KIAH STOKES,NYL,24,2.4,3.3,71.1,0.3,0.6,56.3,0.1,0.4,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
92,KRISTI TOLIVER,LAS,30,0.8,1.3,59.5,0.2,0.4,35.7,0.9,2.6,36.0,0.1,0.4,33.3,0.1,0.3,25.0,2.3,5.2,43.9,2016
93,KRYSTAL THOMAS,SEA,28,0.5,0.9,56.3,0.1,0.1,100,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
94,LATOYA SANDERS,WAS,30,1.5,1.8,85.7,0.0,0.5,0.0,0.8,2.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
95,LAYSHIA CLARENDON,ATL,26,1.9,3.2,59.3,0.8,1.8,44.3,0.4,1.3,33.3,0.1,0.1,100,0.0,0.1,0.0,0.5,1.4,33.3,2016
96,LEILANI MITCHELL,WAS,32,0.1,0.3,33.3,0.0,0.2,0.0,0.8,1.0,80.0,0.0,0.1,0.0,0.2,0.2,100,1.1,3.2,34.5,2016
97,LINDSAY WHALEN,MIN,35,1.6,2.5,63.8,0.4,1.1,41.2,1.7,3.6,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,27.3,2016
98,LINDSEY HARDING,PHO,33,0.5,1.0,52.0,0.3,0.7,38.9,0.6,2.1,29.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,33.3,2016
99,LYNETTA KIZER,IND,27,1.7,2.7,63.6,0.4,0.9,48.3,2.1,4.0,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
100,MAGGIE LUCAS,IND,25,0.3,0.3,100,0.5,0.5,100,1.5,2.0,75.0,0.3,0.3,100,0.0,0.3,0.0,0.3,2.0,12.5,2016
101,MARISSA COLEMAN,IND,30,1.0,1.7,56.4,0.2,0.4,35.7,0.5,1.7,29.6,0.2,0.5,33.3,0.2,0.7,26.7,0.8,3.1,26.0,2016
102,MARKEISHA GATLING,ATL,24,0.8,1.3,61.1,0.1,0.4,33.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
103,MARTA XARGAY,PHO,26,0.3,0.7,45.5,0.1,0.3,25.0,0.7,1.4,52.4,0.2,0.6,37.5,0.1,0.3,33.3,0.6,1.8,33.3,2016
104,MATEE AJAVON,ATL,31,0.4,1.1,35.3,0.2,0.7,27.3,0.5,1.5,30.6,0.1,0.2,50.0,0.0,0.1,0.0,0.1,0.4,20.0,2016
105,MAYA MOORE,MIN,28,1.7,2.6,63.3,0.6,1.7,38.6,2.3,5.6,41.6,0.1,0.1,66.7,0.1,0.1,100,1.8,4.5,39.2,2016
106,MEIGHAN SIMMONS,ATL,25,0.2,0.6,33.3,0.0,0.1,0.0,0.2,0.7,29.4,0.3,0.7,50.0,0.0,0.0,0.0,0.6,2.2,26.0,2016
107,MISTIE BASS,PHO,33,0.7,1.2,61.5,0.2,0.4,46.2,0.2,0.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
108,MONICA WRIGHT,SEA,28,0.3,0.4,66.7,0.2,0.3,50.0,0.1,0.4,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,10.0,2016
109,MONIQUE CURRIE,SAN,34,0.9,2.0,47.1,0.4,0.9,37.5,1.6,4.3,38.4,0.2,0.3,57.1,0.0,0.1,50.0,0.6,2.0,29.4,2016
110,MORGAN TUCK,CON,23,1.5,2.9,50.7,0.3,1.0,36.0,0.1,0.2,50.0,0.0,0.1,0.0,0.1,0.2,50.0,0.6,2.0,30.8,2016
111,MORIAH JEFFERSON,SAN,23,2.3,3.8,60.0,1.1,2.7,39.1,1.1,3.6,30.6,0.0,0.0,0.0,0.0,0.1,50.0,0.9,2.5,37.6,2016
112,NATALIE ACHONWA,IND,24,1.1,2.1,54.0,0.1,0.2,60.0,0.3,0.5,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
113,NATASHA CLOUD,WAS,25,0.6,1.3,48.8,0.1,0.5,28.6,0.3,1.2,23.7,0.0,0.2,0.0,0.1,0.1,50.0,0.7,2.0,35.5,2016
114,NATASHA HOWARD,MIN,25,2.2,3.5,62.2,0.3,0.7,45.8,0.2,0.4,50.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,25.0,2016
115,NIRRA FIELDS,PHO,23,0.0,0.7,0.0,0.0,0.5,0.0,0.3,0.8,33.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016
116,NNEKA OGWUMIKE,LAS,26,5.9,8.1,73.3,0.6,1.2,46.3,0.4,1.0,41.2,0.0,0.0,0.0,0.0,0.0,100,0.5,0.7,62.5,2016
117,NOELLE QUINN,SEA,32,0.2,0.3,45.5,0.1,0.2,25.0,0.4,1.3,32.5,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.5,13.3,2016
118,ODYSSEY SIMS,DAL,24,2.0,4.3,46.2,0.8,2.3,32.9,0.5,1.7,30.5,0.1,0.2,80.0,0.0,0.2,16.7,1.1,4.1,26.8,2016
119,PENNY TAYLOR,PHO,36,1.2,2.0,63.3,0.6,1.1,59.3,0.6,1.3,46.9,0.2,0.4,50.0,0.1,0.2,66.7,1.4,3.6,37.8,2016
120,PLENETTE PIERSON,DAL,35,2.1,4.0,51.4,0.1,1.1,13.3,1.0,2.7,36.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.3,33.7,2016
121,RACHEL BANHAM,CON,23,0.1,0.1,50.0,0.2,0.4,60.0,0.2,0.3,60.0,0.3,0.3,100,0.2,0.3,66.7,0.7,2.4,29.0,2016
122,RACHEL HOLLIVAY,ATL,23,0.3,0.8,40.7,0.0,0.3,14.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
123,RAMU TOKASHIKI,SEA,26,1.0,1.6,65.3,0.2,0.5,33.3,0.7,2.0,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
124,REBECCA ALLEN,NYL,24,0.7,1.2,57.7,0.1,0.2,25.0,0.6,1.8,31.6,0.0,0.0,0.0,0.0,0.1,0.0,0.8,1.4,58.6,2016
125,REBEKKAH BRUNSON,MIN,35,1.6,2.7,57.8,0.4,1.1,36.1,0.8,2.0,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
126,RENEE MONTGOMERY,MIN,30,0.8,1.3,57.8,0.3,1.1,29.7,0.7,1.6,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.5,32.1,2016
127,RESHANDA GRAY,ATL,24,1.2,1.9,62.3,0.0,0.3,12.5,0.2,0.4,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
128,RUTH HAMBLIN,DAL,23,0.1,0.7,14.3,0.2,0.5,44.4,0.1,0.5,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
129,SANCHO LYTTLE,ATL,33,1.1,2.0,55.3,0.8,1.7,45.5,1.3,3.6,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,25.0,2016
130,SANDRINE GRUDA,LAS,30,0.5,0.8,60.0,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
131,SEIMONE AUGUSTUS,MIN,33,1.0,1.6,60.9,1.0,2.3,44.8,2.3,5.1,45.3,0.0,0.1,0.0,0.0,0.1,0.0,0.4,1.2,37.1,2016
132,SHAVONTE ZELLOUS,NYL,30,0.9,1.7,56.4,0.6,1.5,40.0,1.1,2.9,36.8,0.1,0.1,100,0.0,0.1,0.0,0.1,0.7,13.6,2016
133,SHEKINNA STRICKLEN,CON,26,0.1,0.2,40.0,0.1,0.2,40.0,0.3,0.6,41.2,0.1,0.1,50.0,0.0,0.1,0.0,0.9,2.6,35.1,2016
134,SHENISE JOHNSON,IND,26,1.2,2.3,53.0,0.2,0.8,31.8,1.0,2.5,38.4,0.1,0.3,37.5,0.0,0.0,0.0,0.9,2.5,36.2,2016
135,SHONI SCHIMMEL,NYL,25,0.1,0.1,100,0.1,0.1,50.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.1,56.3,2016
136,SKYLAR DIGGINS,DAL,26,1.9,3.6,51.0,0.6,1.6,34.1,0.9,2.6,35.2,0.1,0.2,40.0,0.1,0.3,33.3,0.7,2.4,29.2,2016
137,SONJA PETROVIC,PHO,28,0.9,1.5,62.2,0.1,0.3,30.0,0.3,1.1,25.7,0.1,0.2,33.3,0.1,0.2,66.7,0.3,0.8,30.8,2016
138,STEFANIE DOLSON,WAS,25,1.2,1.8,68.3,0.3,1.0,28.6,1.7,3.6,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,30.0,2016
139,SUE BIRD,SEA,36,0.4,0.7,62.5,0.5,1.1,43.2,1.7,3.9,42.9,0.3,0.4,66.7,0.0,0.2,16.7,1.9,4.2,44.4,2016
140,SUGAR RODGERS,NYL,27,0.8,2.3,37.3,0.5,1.2,43.9,0.7,1.8,39.3,0.3,0.5,60.0,0.2,0.4,36.4,2.3,5.6,40.9,2016
141,SWIN CASH,NYL,37,0.8,1.8,47.3,0.2,0.8,28.0,0.9,2.4,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,12.5,2016
142,SYDNEY COLSON,SAN,27,1.1,1.9,59.4,0.2,0.6,36.4,0.2,0.7,32.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.6,22.7,2016
143,SYLVIA FOWLES,MIN,31,4.5,6.7,66.4,0.6,1.7,37.9,0.2,0.6,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
144,TAMERA YOUNG,CHI,30,1.7,2.9,57.4,0.4,1.4,31.1,1.4,3.4,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
