,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
35,CHELSEA GRAY,CON,23,1.1,1.8,59.7,0.3,1.0,27.3,0.5,1.2,40.5,0.0,0.0,0.0,0.0,0.0,100,0.6,1.9,34.9,2015
36,CHEYENNE PARKER-TYUS,CHI,23,0.9,1.8,49.1,0.0,0.4,0.0,0.1,0.2,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
37,CIERRA BURDICK,ATL,22,0.7,0.9,80.0,0.2,0.5,33.3,0.6,2.1,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2015
38,CLARISSA DOS SANTOS,CHI,28,1.6,3.1,53.1,0.2,0.6,38.9,0.2,0.9,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
39,COURTNEY CLEMENTS,LAS,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,1.0,0.0,2015
40,COURTNEY PARIS,TUL,28,2.5,4.9,50.9,0.3,0.8,38.5,0.3,0.7,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
41,COURTNEY VANDERSLOOT,CHI,27,2.1,3.6,59.8,0.2,0.7,28.0,1.0,2.3,43.6,0.0,0.1,25.0,0.0,0.2,0.0,0.9,2.3,39.2,2015
42,CRYSTAL BRADFORD,LAS,22,0.4,0.9,46.2,0.1,0.6,12.5,0.1,0.5,28.6,0.3,0.7,40.0,0.0,0.0,0.0,0.3,1.8,19.0,2015
43,CRYSTAL LANGHORNE,SEA,29,2.8,4.2,67.6,1.0,2.2,47.3,0.7,2.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2015
44,DAMIRIS DANTAS,ATL,23,1.6,2.4,65.8,0.4,1.5,29.8,0.4,1.4,27.3,0.0,0.0,100,0.0,0.0,0.0,0.2,0.5,35.7,2015
45,DANIELLE ADAMS,SAN,27,1.2,2.1,58.1,0.5,1.2,41.7,0.2,0.8,24.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7,2.2,33.3,2015
46,DANIELLE ROBINSON,SAN,27,1.3,2.8,47.6,0.4,1.0,36.7,1.8,5.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2015
47,DELISHA MILTON-JONES,ATL,41,0.2,0.4,57.1,0.0,0.3,0.0,0.6,1.5,44.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.6,11.1,2015
48,DEWANNA BONNER,PHO,28,2.7,4.9,54.3,0.4,1.2,31.7,0.8,2.9,27.8,0.1,0.2,50.0,0.1,0.3,28.6,0.8,3.1,24.3,2015
49,DEARICA HAMBY,SAN,22,1.5,3.2,45.9,0.3,1.4,23.8,0.3,1.3,22.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.6,37.5,2015
50,DEVEREAUX PETERS,MIN,26,0.8,1.0,72.7,0.2,0.6,33.3,0.3,1.2,28.2,0.0,0.0,0.0,0.1,0.1,100,0.1,0.2,28.6,2015
51,ELENA DELLE DONNE,CHI,26,2.5,3.9,64.2,1.9,3.6,51.3,2.0,4.8,40.7,0.1,0.2,40.0,0.0,0.0,0.0,1.3,4.2,31.0,2015
52,ELIZABETH WILLIAMS,CON,23,1.0,1.3,75.0,0.2,0.8,29.4,0.1,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
53,EMMA MEESSEMAN,WAS,23,2.1,3.1,70.2,1.0,1.9,53.0,1.9,4.0,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,46.2,2015
54,EPIPHANNY PRINCE,NYL,28,1.5,2.8,54.4,0.8,1.5,51.4,2.3,4.8,47.8,0.1,0.4,14.3,0.1,0.5,25.0,1.0,2.4,40.4,2015
55,ERICA WHEELER,NYL,25,0.5,1.0,47.4,0.2,0.6,25.0,1.0,1.7,59.4,0.0,0.0,0.0,0.1,0.1,100,0.3,1.0,26.3,2015
56,ERIKA DE SOUZA,CHI,34,2.4,3.6,64.5,0.5,1.4,34.0,0.4,1.8,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
57,ERIN PHILLIPS,LAS,31,0.5,1.1,46.2,0.2,0.8,22.2,0.5,2.0,25.0,0.3,0.7,37.5,0.0,0.4,0.0,0.8,2.8,27.3,2015
58,ERLANA LARKINS,IND,30,1.1,2.2,50.0,0.0,0.3,14.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
59,ESSENCE CARSON,NYL,29,0.8,1.4,59.6,0.1,0.4,28.6,1.0,2.9,35.8,0.0,0.1,0.0,0.0,0.1,0.0,0.4,1.4,26.1,2015
60,FARHIYA ABDI,LAS,24,0.4,0.7,63.6,0.3,0.6,40.0,0.5,1.6,32.0,0.0,0.2,0.0,0.1,0.3,50.0,0.5,1.9,27.6,2015
61,INGA OREKHOVA,CON,26,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,-,-,-,0.0,0.5,0.0,2015
62,IVORY LATTA,WAS,31,0.6,1.3,47.7,0.8,1.8,43.5,0.5,1.3,37.2,0.1,0.2,33.3,0.2,0.5,33.3,2.2,5.5,39.4,2015
63,JACKI GEMELOS,CHI,27,0.2,0.3,75.0,0.0,0.0,0.0,0.1,0.4,33.3,0.0,0.2,0.0,0.0,1.0,0.0,0.2,0.5,42.9,2015
64,JAMIERRA FAULKNER,CHI,24,1.0,2.0,51.5,0.2,0.6,33.3,0.3,0.8,40.7,0.1,0.1,100,0.0,0.0,0.0,0.1,0.7,14.3,2015
65,JANTEL LAVENDER,LAS,27,3.1,4.5,69.5,0.7,1.9,35.4,2.3,5.1,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,33.3,2015
66,JASMINE LISTER,LAS,23,0.2,0.5,33.3,0.1,0.3,50.0,0.3,0.8,40.0,0.5,0.5,100,0.0,0.0,0.0,0.8,1.0,75.0,2015
67,JASMINE THOMAS,CON,26,1.1,2.5,44.2,0.1,0.8,15.4,0.8,2.6,30.3,0.0,0.1,25.0,0.1,0.3,20.0,0.9,2.7,31.2,2015
68,JAYNE APPEL MARINELLI,SAN,28,0.7,1.7,43.8,0.2,0.6,37.5,0.4,1.2,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2015
69,JEANETTE POHLEN-MAVUNGA,IND,27,0.2,0.3,50.0,0.0,0.0,0.0,0.1,0.2,33.3,0.2,0.3,66.7,0.7,0.8,80.0,0.4,1.3,30.0,2015
70,JENNA O'HEA,SEA,29,0.4,0.7,54.2,0.1,0.6,23.8,0.3,0.9,34.5,0.0,0.2,0.0,0.1,0.1,100,1.0,2.6,39.1,2015
71,JENNIFER HAMSON,LAS,24,0.5,0.8,56.3,0.2,0.4,50.0,0.2,0.3,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
72,JENNIFER LACY,CON,33,1.0,1.5,64.1,0.2,0.4,40.0,0.3,0.7,42.1,0.3,0.7,38.5,0.1,0.3,20.0,0.8,2.3,33.3,2015
73,JENNIFER O'NEILL,MIN,26,0.0,0.2,0.0,0.0,0.1,0.0,0.2,0.8,27.3,0.0,0.0,0.0,0.3,0.3,100,0.4,0.9,50.0,2015
74,JESSICA BRELAND,CHI,28,0.9,1.9,46.8,0.6,1.3,43.2,1.5,3.2,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
75,JEWELL LOYD,SEA,22,2.1,3.4,62.1,0.4,1.3,32.6,0.9,2.9,29.9,0.0,0.1,50.0,0.0,0.1,50.0,0.2,1.3,18.6,2015
76,JIA PERKINS,SAN,34,1.1,1.9,56.0,0.7,2.2,33.9,2.0,5.1,39.4,0.0,0.1,0.0,0.0,0.2,0.0,1.0,3.3,28.7,2015
77,JORDAN HOOPER,TUL,24,0.2,0.4,53.8,0.1,0.2,25.0,0.2,0.6,36.8,0.2,0.4,50.0,0.1,0.4,20.0,0.9,2.8,34.1,2015
78,KALANA GREENE,MIN,28,1.3,2.4,51.7,0.1,0.3,25.0,0.1,0.7,11.1,0.1,0.4,33.3,0.1,0.6,25.0,0.0,0.5,0.0,2015
79,KALEENA MOSQUEDA-LEWIS,SEA,22,0.6,1.1,55.2,0.4,0.9,41.7,0.7,1.6,42.9,0.1,0.3,33.3,0.0,0.6,0.0,0.7,2.2,30.4,2015
80,KARA LAWSON,WAS,35,0.4,0.5,66.7,0.6,1.4,43.3,1.0,2.6,40.4,0.0,0.1,0.0,0.1,0.3,25.0,1.1,3.4,33.3,2015
81,KARIMA CHRISTMAS-KELLY,TUL,26,1.8,3.3,53.8,0.2,1.3,17.5,0.2,0.8,19.2,0.1,0.3,50.0,0.0,0.1,33.3,0.9,2.3,38.0,2015
82,KAYLA ALEXANDER,SAN,25,0.5,1.2,44.1,0.6,1.2,44.4,0.2,0.7,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
83,KAYLA MCBRIDE,SAN,24,0.9,1.9,47.1,0.2,1.1,17.2,1.8,4.5,40.5,0.1,0.4,25.0,0.1,0.2,66.7,1.8,4.9,37.4,2015
84,KAYLA PEDERSEN,CON,27,0.7,1.2,59.0,0.1,0.3,18.2,0.4,1.3,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
85,KAYLA THORNTON,WAS,23,0.6,0.9,66.7,0.0,0.6,0.0,0.3,1.1,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2015
86,KELLY FARIS,CON,25,0.4,0.8,53.8,0.1,0.1,66.7,0.2,0.8,26.9,0.1,0.3,20.0,0.1,0.1,100,0.2,0.7,31.8,2015
87,KELSEY BONE,CON,24,4.8,7.7,62.6,1.0,2.8,34.8,1.0,2.8,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2015
88,KIA VAUGHN,WAS,29,1.3,1.8,69.4,0.5,1.5,31.0,0.6,1.9,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
89,KIAH STOKES,NYL,23,2.0,3.0,66.0,0.2,0.7,25.0,0.2,0.6,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2015
90,KRISTI TOLIVER,LAS,29,0.6,1.0,62.1,0.3,0.8,42.9,1.8,3.7,47.6,0.3,0.5,58.3,0.0,0.1,50.0,1.3,3.5,36.1,2015
91,LATOYA SANDERS,WAS,29,0.6,1.2,50.0,0.3,0.9,40.0,1.0,2.8,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
92,LAYSHIA CLARENDON,IND,25,1.6,2.2,69.2,0.3,1.2,28.6,0.3,1.4,22.0,0.0,0.1,50.0,0.1,0.2,33.3,0.4,0.9,40.7,2015
93,LEILANI MITCHELL,PHO,31,0.4,1.0,39.4,0.2,0.8,22.2,0.5,1.3,39.5,0.1,0.3,42.9,0.1,0.3,42.9,1.1,2.9,39.2,2015
94,LINDSAY WHALEN,MIN,34,2.0,3.4,59.6,0.4,1.4,27.5,1.6,3.8,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,46.2,2015
95,LYNETTA KIZER,IND,26,1.8,3.4,54.5,0.4,0.9,44.8,1.2,2.6,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2015
96,MAGGIE LUCAS,IND,24,0.2,0.4,45.5,0.1,0.1,50.0,0.5,1.6,34.0,0.3,0.5,55.6,0.1,0.3,50.0,0.8,2.4,34.3,2015
97,MARIANNA TOLO,LAS,26,1.1,1.6,68.9,0.2,0.8,28.6,0.6,1.6,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2015
98,MARISSA COLEMAN,IND,29,1.2,2.5,50.0,0.4,1.0,34.3,0.9,2.6,35.6,0.2,0.5,33.3,0.0,0.2,0.0,1.1,3.1,35.2,2015
99,MARKEISHA GATLING,SEA,23,1.6,2.5,63.5,0.2,1.2,16.7,0.2,0.3,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
100,MARTA XARGAY,PHO,25,0.4,0.9,38.9,0.2,0.5,40.0,0.5,1.2,40.9,0.1,0.3,40.0,0.0,0.3,0.0,0.4,0.8,46.7,2015
101,MATEE AJAVON,ATL,30,1.2,2.0,61.5,0.3,0.8,40.0,0.4,1.7,23.6,0.0,0.0,0.0,0.0,0.1,33.3,0.1,0.4,15.4,2015
102,MAYA MOORE,MIN,27,2.1,3.6,58.8,0.7,1.8,41.4,2.3,6.0,38.1,0.1,0.3,37.5,0.0,0.1,33.3,2.0,5.5,35.9,2015
103,MICHELLE SNOW,LAS,36,1.0,1.0,100.0,0.5,1.0,50.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
104,MISTIE BASS,PHO,32,1.1,1.7,65.5,0.2,0.6,38.1,0.4,1.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
105,MONICA WRIGHT,SEA,27,0.0,0.6,0.0,0.3,0.6,50.0,0.1,0.9,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,16.7,2015
106,MONIQUE CURRIE,PHO,33,0.8,1.9,43.1,0.3,0.9,29.0,1.1,2.4,48.8,0.1,0.2,50.0,0.1,0.1,100,0.7,2.0,33.3,2015
107,NADIA COLHADO,ATL,27,0.2,0.6,33.3,0.3,0.3,100.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
108,NATALIE ACHONWA,IND,23,2.9,4.6,62.0,0.2,0.7,25.0,0.1,0.4,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
109,NATASHA CLOUD,WAS,24,0.5,0.8,59.3,0.1,0.4,14.3,0.4,1.4,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,25.7,2015
110,NATASHA HOWARD,IND,24,1.2,2.4,50.7,0.2,0.7,33.3,0.1,1.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
111,NIKKI GREENE,CON,25,0.2,0.4,40.0,0.0,0.0,0.0,0.2,0.4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
112,NNEKA OGWUMIKE,LAS,25,5.0,7.1,70.1,0.7,2.3,32.1,0.6,2.2,27.5,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.3,12.5,2015
113,NOELLE QUINN,PHO,31,0.3,0.5,52.9,0.2,0.4,50.0,0.8,1.8,43.5,0.0,0.4,11.1,0.1,0.2,25.0,0.3,0.7,41.7,2015
114,ODYSSEY SIMS,TUL,23,2.6,5.1,50.8,1.0,2.7,37.1,0.6,1.8,31.0,0.1,0.2,40.0,0.1,0.3,33.3,0.6,3.3,18.7,2015
115,PLENETTE PIERSON,TUL,34,2.4,4.1,57.3,0.8,2.4,32.4,1.4,3.5,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.5,37.8,2015
116,QUANITRA HOLLINGSWORTH,SEA,27,0.9,1.4,67.6,0.1,0.7,10.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
117,RAMU TOKASHIKI,SEA,25,1.4,2.2,61.2,0.4,1.1,35.3,1.5,4.4,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2015
118,REBECCA ALLEN,NYL,23,1.0,1.5,66.7,0.0,0.0,0.0,0.5,1.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2015
119,REBEKKAH BRUNSON,MIN,34,1.9,3.0,65.3,0.4,1.3,33.3,0.7,2.4,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,25.0,2015
120,RENEE MONTGOMERY,MIN,29,0.6,1.0,56.8,0.1,0.6,15.0,0.7,1.6,44.1,0.0,0.1,0.0,0.0,0.1,33.3,0.9,2.8,31.4,2015
121,RESHANDA GRAY,ATL,23,1.0,1.8,56.5,0.1,0.5,16.7,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
122,RIQUNA WILLIAMS,TUL,26,1.4,3.0,46.6,0.1,0.6,11.1,1.1,3.5,30.7,0.1,0.4,37.5,0.1,0.4,22.2,1.8,4.9,35.7,2015
123,RONEEKA HODGES,ATL,33,0.9,1.0,86.4,0.0,0.1,0.0,0.2,1.3,12.9,0.4,0.8,42.9,0.2,0.8,25.0,0.8,2.2,36.7,2015
124,SAMANTHA LOGIC,SAN,23,0.1,0.4,33.3,0.0,0.1,50.0,0.3,1.1,23.3,0.0,0.2,0.0,0.0,0.3,0.0,0.3,1.0,24.0,2015
125,SANCHO LYTTLE,ATL,32,2.3,3.4,69.1,0.6,1.5,40.0,1.4,4.1,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,20.0,2015
126,SASHA GOODLETT,CHI,25,0.8,1.3,61.9,0.1,0.3,25.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
127,SEIMONE AUGUSTUS,MIN,32,1.3,2.1,60.6,1.3,2.8,44.4,3.3,7.3,45.3,0.0,0.3,0.0,0.0,0.1,0.0,0.2,1.2,15.8,2015
128,SHAE KELLEY,MIN,24,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,2015
129,SHAMEKA CHRISTON,PHO,34,0.2,0.3,66.7,0.0,0.0,0.0,0.5,0.8,66.7,0.3,0.3,100,0.0,0.0,0.0,0.3,1.4,20.0,2015
130,SHAVONTE ZELLOUS,IND,29,1.0,2.2,48.0,0.3,0.9,28.6,1.0,2.7,39.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,1.0,29.2,2015
131,SHEKINNA STRICKLEN,CON,25,0.7,1.2,54.8,0.2,0.5,50.0,0.4,0.9,41.9,0.1,0.2,50.0,0.1,0.2,25.0,1.4,3.9,36.1,2015
132,SHENISE JOHNSON,IND,25,1.5,2.9,51.6,0.1,0.6,22.2,1.3,2.4,52.0,0.0,0.1,50.0,0.0,0.1,0.0,1.0,2.2,43.5,2015
133,SHONI SCHIMMEL,ATL,24,0.5,1.0,54.8,0.2,0.5,29.4,0.4,1.5,28.6,0.0,0.1,0.0,0.0,0.1,50.0,1.7,4.3,39.7,2015
134,SKYLAR DIGGINS,TUL,25,2.6,4.6,56.1,0.6,3.0,18.5,1.1,3.2,34.5,0.3,0.3,100,0.1,0.3,50.0,1.1,2.7,41.7,2015
135,SOPHIA YOUNG-MALCOLM,SAN,32,2.2,3.7,58.7,1.2,2.9,40.8,1.1,3.0,35.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
136,STEFANIE DOLSON,WAS,24,1.8,2.8,66.0,0.6,1.5,42.3,1.6,3.9,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,47.6,2015
137,SUE BIRD,SEA,35,0.3,0.4,58.3,0.7,2.2,31.7,2.1,4.6,45.2,0.1,0.2,66.7,0.0,0.1,0.0,0.9,3.0,29.9,2015
138,SUGAR RODGERS,NYL,26,0.8,1.5,49.0,0.1,0.8,14.8,0.4,1.2,34.1,0.2,0.3,50.0,0.1,0.1,50.0,1.1,3.6,30.5,2015
139,SWIN CASH,NYL,36,0.9,1.5,64.0,0.1,0.5,27.8,0.2,1.1,20.5,0.1,0.3,40.0,0.0,0.1,0.0,0.2,0.8,22.2,2015
140,SYDNEY CARTER,ATL,25,0.2,0.7,21.1,0.2,0.4,36.4,0.1,0.5,16.7,0.0,0.3,0.0,0.0,0.1,0.0,0.2,0.9,23.8,2015
141,SYDNEY COLSON,SAN,26,0.8,1.4,57.1,0.1,0.6,23.8,0.1,0.4,26.7,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.6,36.8,2015
142,SYLVIA FOWLES,MIN,30,4.1,7.1,58.3,0.9,2.5,35.6,0.7,1.7,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
143,TAMERA YOUNG,CHI,29,0.8,1.7,46.9,0.1,0.4,28.6,0.7,2.1,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
144,TAMIKA CATCHINGS,IND,36,2.2,4.2,51.2,0.3,0.9,34.6,1.1,3.8,29.2,0.1,0.1,100,0.0,0.0,0.0,0.5,2.0,27.1,2015
