,Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%,Year
35,CHASITY MELVIN,CLE,25,3.2,6.0,52.6,0.8,2.0,40.0,0.2,0.5,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,14.3,2000
36,CINDY BLODGETT,SAC,25,0.1,0.3,40.0,0.2,0.4,50.0,0.4,0.6,63.6,0.0,0.5,0.0,0.5,1.0,50.0,0.5,1.8,29.2,2000
37,CINTIA DOS SANTOS,ORL,26,1.5,3.1,50.0,0.6,1.7,35.2,0.8,2.0,39.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2000
38,CLARISSE MACHANGUANA,LAS,24,1.0,1.3,79.5,0.2,0.7,30.4,0.3,0.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2000
39,CLAUDIA NEVES,DET,26,0.9,1.4,65.9,0.2,0.6,31.3,0.1,0.6,17.6,0.0,0.0,0.0,0.2,0.2,100,0.9,3.0,29.7,2000
40,COQUESE WASHINGTON,HOU,30,0.2,0.3,71.4,0.1,0.4,28.6,0.1,0.2,50.0,0.0,0.3,0.0,0.0,1.0,0.0,0.3,1.0,25.0,2000
41,CORNELIA GAYDEN,ORL,30,0.3,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-,-,-,2000
42,CRYSTAL ROBINSON,NYL,27,0.7,1.0,73.1,0.2,0.7,27.8,1.0,2.0,47.3,0.6,0.9,70.0,0.6,1.0,55.6,0.9,3.2,28.9,2000
43,CYNTHIA COOPER,HOU,38,2.3,4.1,57.1,1.6,3.5,45.8,0.5,1.2,42.1,0.0,0.5,0.0,0.0,0.3,0.0,1.4,3.8,37.7,2000
44,DALMA IVANYI,UTA,25,0.2,0.5,35.7,0.4,0.9,40.9,0.2,0.7,23.5,0.0,0.0,0.0,0.0,0.5,0.0,0.6,2.0,29.3,2000
45,DANIELLE MCCULLEY,IND,26,1.0,2.1,45.9,0.8,1.8,45.1,0.3,0.8,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.1,17.6,2000
46,DAWN STALEY,CHA,31,0.9,1.8,51.7,0.4,1.4,31.1,0.7,1.9,33.9,0.1,0.4,40.0,0.4,0.9,40.0,0.7,2.4,31.5,2000
47,DELISHA MILTON-JONES,LAS,26,2.2,3.5,64.0,1.1,2.3,46.7,1.3,3.1,42.4,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4,28.6,2000
48,DEMYA WALKER,POR,23,0.9,1.8,50.0,0.2,0.8,30.4,0.0,0.3,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2000
49,DEBBIE BLACK,MIA,34,0.3,0.4,64.3,0.2,0.6,26.3,1.1,2.3,45.3,0.0,0.2,0.0,0.2,0.2,100,0.3,1.4,20.5,2000
50,DENA HEAD,PHO,30,0.2,0.4,42.9,0.1,0.1,100.0,0.1,0.4,33.3,0.0,0.0,0.0,-,-,-,0.2,1.4,14.3,2000
51,DESIREE FRANCIS,NYL,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-,-,-,-,-,-,-,-,-,2000
52,DOMINIQUE CANTY,DET,24,2.3,4.3,53.7,0.3,1.3,20.0,0.4,1.5,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2000
53,DONNA HARRINGTON,IND,34,0.1,0.4,33.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,2000
54,E.C. HILL,CHA,29,0.2,0.3,44.4,0.1,0.4,20.0,0.2,0.6,33.3,0.0,0.3,0.0,0.0,0.5,0.0,0.3,1.1,25.0,2000
55,EDNA CAMPBELL,SEA,32,1.1,1.6,72.0,1.3,3.0,43.8,2.0,5.8,34.4,0.3,0.3,100,0.1,1.1,12.5,0.7,2.6,25.6,2000
56,EDWINA BROWN,DET,22,1.2,2.3,54.2,0.3,1.5,21.3,0.3,1.4,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,25.0,2000
57,ELAINE POWELL,ORL,25,0.9,1.6,54.8,0.2,0.7,21.4,0.1,0.5,20.0,0.2,0.4,50.0,0.0,0.3,0.0,0.1,0.5,25.0,2000
58,ELENA SHAKIROVA,HOU,31,0.5,0.9,53.8,0.0,0.1,0.0,0.3,0.3,100.0,0.0,0.0,0.0,-,-,-,0.2,1.1,16.7,2000
59,ELENA TORNIKIDOU,DET,36,1.7,2.5,65.4,0.7,1.6,42.3,1.4,3.1,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,12.5,2000
60,EVA NEMCOVA,CLE,28,0.5,1.5,33.3,0.5,1.1,46.7,1.7,4.1,42.1,0.7,1.4,53.3,0.5,1.3,40.0,1.3,3.5,37.0,2000
61,GORDANA GRUBIN,IND,28,0.8,1.5,55.8,0.7,1.7,40.0,0.6,1.9,32.7,0.1,0.4,33.3,0.0,0.8,0.0,0.9,2.8,32.9,2000
62,GRACE DALEY,MIN,23,1.2,2.2,53.8,0.1,0.7,19.0,0.0,0.2,20.0,0.3,0.9,37.5,0.0,0.5,0.0,0.5,1.7,31.1,2000
63,HEATHER OWEN,WAS,25,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000
64,HELEN DARLING,CLE,22,0.5,1.3,36.6,0.4,0.9,37.9,0.3,1.3,20.0,0.1,0.2,66.7,0.0,0.6,0.0,0.6,1.8,33.3,2000
65,JAMEKA JONES,MIA,22,0.2,0.7,35.7,0.2,0.7,28.6,0.4,1.5,28.1,0.0,0.8,0.0,0.3,1.3,25.0,0.4,1.7,23.1,2000
66,JAMIE CASSIDY,MIA,22,0.3,0.8,41.2,0.3,0.8,37.5,0.1,0.6,21.4,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.9,57.1,2000
67,JAMIE REDD,SEA,23,0.5,1.0,53.8,0.5,1.3,40.0,0.1,0.5,25.0,0.4,1.1,40.0,0.3,0.9,30.0,0.5,1.5,33.3,2000
68,JAMILA WIDEMAN,POR,25,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,-,-,-,-,-,-,-,-,-,2000
69,JANETH ARCAIN,HOU,32,1.4,2.1,66.2,0.9,1.8,49.2,0.8,1.9,42.6,0.2,0.8,28.6,0.2,0.8,20.0,0.2,1.3,18.2,2000
70,JANNON ROLAND,ORL,26,0.2,0.5,36.4,0.2,0.5,50.0,0.1,0.4,25.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,1.1,33.3,2000
71,JENNIFER AZZI,UTA,32,0.5,0.9,57.1,1.3,3.3,40.8,0.6,1.1,52.9,0.3,0.3,100,0.0,0.0,0.0,0.6,1.5,39.1,2000
72,JENNIFER GILLOM,PHO,37,2.4,4.0,59.7,1.1,2.7,41.5,0.5,1.5,32.6,0.0,0.2,0.0,0.0,0.0,0.0,0.7,2.5,26.6,2000
73,JENNIFER RIZZOTTI,HOU,27,0.2,0.3,50.0,0.1,0.1,50.0,0.1,0.1,100.0,0.2,0.3,50.0,0.3,0.7,50.0,0.4,1.5,28.6,2000
74,JESSICA BIBBY,NYL,21,0.1,0.2,25.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.3,100,0.0,0.5,0.0,0.3,1.0,25.0,2000
75,JESSIE HICKS,ORL,29,0.2,0.5,46.2,0.1,0.3,28.6,0.1,0.1,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000
76,JOY HOLMES,DET,32,0.6,1.0,60.7,0.2,0.5,38.5,0.2,0.6,38.9,0.2,0.2,100,0.0,0.4,0.0,0.3,0.8,37.5,2000
77,JURGITA STREIMIKYTE,IND,29,0.5,0.9,58.3,0.7,1.7,39.1,0.4,1.5,29.3,0.0,0.0,0.0,-,-,-,0.2,0.6,33.3,2000
78,KAMILA VODICHKOVA,SEA,28,1.2,2.3,53.8,0.9,2.5,36.8,0.7,1.8,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,20.0,2000
79,KARA WOLTERS,IND,25,2.7,4.3,64.4,1.6,3.3,48.5,0.4,0.9,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000
80,KATE PAYE,MIN,27,0.1,0.2,40.0,0.1,0.2,40.0,0.1,0.3,42.9,0.3,0.9,28.6,0.0,0.3,0.0,0.5,1.7,30.3,2000
81,KATE STARBIRD,UTA,25,0.4,0.8,50.0,0.4,1.0,40.7,0.4,1.3,32.4,0.0,0.5,0.0,0.3,1.0,33.3,0.3,1.4,22.2,2000
82,KATIE SMITH,MIN,27,1.5,2.7,55.3,0.9,2.1,42.4,1.3,3.1,40.4,0.2,0.7,25.0,0.2,0.7,25.0,2.6,6.7,39.1,2000
83,KATRINA COLLETON,MIA,30,0.7,1.5,45.8,0.9,2.4,36.4,1.5,4.6,32.2,0.1,0.5,25.0,0.0,0.3,0.0,0.2,0.8,31.3,2000
84,KATRINA HIBBERT,SEA,23,0.3,0.5,50.0,0.2,0.3,60.0,0.2,0.7,23.1,0.1,0.6,20.0,0.0,0.4,0.0,0.6,2.0,29.2,2000
85,KATRYNA GAITHER,IND,25,0.3,0.6,44.4,0.1,0.4,25.0,0.0,0.2,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,2000
86,KATY STEDING,SAC,33,0.3,0.5,53.3,0.1,0.4,40.0,0.2,0.6,41.2,0.6,1.5,38.1,0.2,0.8,20.0,0.5,1.8,29.6,2000
87,KEDRA HOLLAND-CORN,SAC,26,1.3,1.9,70.5,0.2,0.8,20.8,0.6,1.4,41.3,0.5,1.3,38.7,0.2,0.9,20.0,1.0,2.8,37.0,2000
88,KEISHA ANDERSON,WAS,27,0.3,0.5,62.5,0.2,0.3,55.6,0.4,1.2,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,37.5,2000
89,KEITHA DICKERSON,MIN,23,1.1,2.0,54.0,0.3,1.3,25.0,0.3,1.2,27.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2000
90,KELLEY GIBSON,HOU,24,0.2,0.2,75.0,0.0,0.1,0.0,0.1,0.4,16.7,1.0,1.0,100,-,-,-,0.3,0.8,33.3,2000
91,KISHA FORD,MIA,26,0.7,1.1,63.3,0.1,0.8,13.0,0.4,1.8,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,25.0,2000
92,KORIE HLEDE,UTA,26,1.5,2.6,56.8,0.5,1.5,37.0,1.0,2.4,40.0,0.1,0.8,16.7,0.6,1.0,60.0,0.9,1.9,45.7,2000
93,KRISTEN RASMUSSEN,MIA,22,0.6,1.6,39.0,0.2,0.7,27.8,0.5,1.3,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,28.6,2000
94,KRISTIN FOLKL,MIN,25,1.2,1.9,63.3,0.6,1.7,36.5,0.8,1.9,41.7,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.9,23.5,2000
95,KYM HOPE,UTA,23,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,2000
96,LA'KESHIA FRETT,LAS,26,0.2,0.4,40.0,0.3,0.6,43.8,0.1,1.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2000
97,LACHARLOTTE SMITH,ORL,27,0.3,0.3,100.0,0.0,0.0,0.0,0.3,0.3,100.0,-,-,-,-,-,-,0.0,1.0,0.0,2000
98,LATONYA JOHNSON,UTA,25,0.6,1.2,51.4,0.3,0.9,38.5,0.4,1.1,37.5,0.3,1.2,28.6,0.8,1.0,75.0,0.4,1.3,28.0,2000
99,LADY GROOMS,SAC,30,0.9,1.6,55.3,0.1,0.7,20.0,0.3,0.7,45.0,0.0,0.0,0.0,-,-,-,0.0,0.3,0.0,2000
100,LARECHA JONES,CHA,23,0.2,0.4,50.0,0.3,0.6,40.0,0.2,0.4,50.0,0.0,0.5,0.0,-,-,-,0.3,0.8,40.0,2000
101,LATASHA BYEARS,SAC,27,1.8,2.7,66.7,0.4,1.3,32.5,0.1,0.4,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,50.0,2000
102,LINDA BURGESS,SAC,31,0.2,0.8,25.0,0.3,2.0,12.5,0.2,0.6,33.3,-,-,-,-,-,-,-,-,-,2000
103,LISA HARRISON,PHO,30,0.8,1.0,75.0,0.3,0.9,36.0,1.2,2.6,46.3,0.0,0.1,0.0,0.0,0.3,0.0,0.6,0.8,80.0,2000
104,LISA LESLIE,LAS,28,3.2,4.9,64.7,1.3,3.7,36.1,1.4,3.8,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.4,21.9,2000
105,LYNN PRIDE,POR,22,0.6,1.2,48.7,0.3,1.0,35.5,0.3,1.2,20.5,0.3,0.3,100,0.3,0.5,50.0,0.1,0.5,16.7,2000
106,MADINAH SLAISE,DET,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,-,-,-,-,-,-,0.0,1.0,0.0,2000
107,MARGO DYDEK,UTA,27,1.4,2.0,67.7,1.0,2.7,36.8,0.8,2.2,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,14.3,2000
108,MARIA STEPANOVA,PHO,22,1.1,2.1,53.1,0.3,1.1,31.3,0.1,0.4,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000
109,MARINA FERRAGUT,NYL,29,0.4,0.5,75.0,0.2,0.5,40.0,0.3,0.9,33.3,-,-,-,0.0,0.0,0.0,0.3,1.1,30.0,2000
110,MARKITA ALDRIDGE,WAS,27,0.4,0.6,70.6,0.1,0.4,30.0,0.1,0.5,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9,50.0,2000
111,MARLA BRUMFIELD,MIN,23,0.8,1.3,58.1,0.3,0.8,37.5,0.4,0.8,48.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.6,12.5,2000
112,MARLIES ASKAMP,MIA,30,1.7,3.1,54.1,0.5,1.3,34.9,0.5,2.1,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,50.0,2000
113,MAYLANA MARTIN,MIN,23,0.9,1.3,71.1,0.3,0.9,33.3,0.4,1.1,38.2,0.0,0.0,0.0,0.0,0.2,0.0,0.3,1.1,27.8,2000
114,MERLAKIA JONES,CLE,28,1.2,1.6,74.0,0.8,1.8,42.9,2.3,5.1,44.4,0.2,0.6,27.3,0.2,0.7,25.0,0.5,1.4,37.0,2000
115,MERY ANDRADE,CLE,25,1.2,1.8,65.5,0.3,0.8,40.0,0.4,1.0,36.4,0.1,0.4,14.3,0.4,1.1,33.3,0.7,2.1,34.5,2000
116,MICHELE TIMMS,PHO,36,0.0,0.1,0.0,0.5,0.5,100.0,0.4,1.0,37.5,0.0,0.0,0.0,-,-,-,0.5,2.1,23.5,2000
117,MICHELE VAN GORP,POR,24,0.4,0.6,55.6,0.3,0.7,50.0,0.2,0.5,42.9,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,2000
118,MICHELLE BROGAN,PHO,28,1.5,2.7,56.0,0.4,0.8,50.0,0.3,0.5,60.0,0.1,0.1,100,0.0,0.0,0.0,0.3,1.0,29.2,2000
119,MICHELLE CAMPBELL,WAS,27,0.0,0.0,0.0,0.3,0.3,100.0,0.3,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,2000
120,MICHELLE CLEARY,PHO,26,0.2,0.5,38.5,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,100,0.3,1.0,25.0,0.4,1.3,32.0,2000
121,MICHELLE EDWARDS,SEA,35,1.0,1.4,71.9,0.5,1.6,33.3,0.6,2.2,28.0,0.1,0.8,12.5,0.0,0.2,0.0,0.4,1.9,19.2,2000
122,MICHELLE MARCINIAK,POR,27,0.9,2.0,47.6,0.3,0.8,32.0,0.1,0.4,16.7,0.1,0.9,16.7,0.4,0.8,50.0,0.5,1.5,34.1,2000
123,MILENA FLORES,MIA,23,0.2,0.4,50.0,0.1,0.3,40.0,0.2,0.9,20.7,0.0,0.5,0.0,0.4,0.8,50.0,0.6,2.2,29.1,2000
124,MONICA LAMB,HOU,36,0.5,0.7,77.8,0.2,0.8,27.3,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,2000
125,MONICA MAXWELL,IND,24,0.9,1.6,54.9,0.4,1.3,27.9,0.3,1.1,22.9,0.4,0.7,54.5,0.8,1.7,44.7,1.3,3.5,36.8,2000
126,MURRIEL PAGE,WAS,25,2.8,3.7,77.1,0.6,1.7,34.5,0.7,1.5,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000
127,MWADI MABIKA,LAS,24,1.3,2.2,57.1,0.3,1.2,29.7,0.6,2.2,26.1,0.5,1.0,50.0,0.4,0.7,50.0,1.5,4.2,36.1,2000
128,NAOMI MULITAUAOPELE,UTA,25,0.6,0.7,81.3,0.6,1.1,52.0,0.6,1.2,52.0,-,-,-,0.0,0.0,0.0,0.3,0.4,66.7,2000
129,NATALIE WILLIAMS,UTA,30,4.1,6.6,61.5,1.3,3.5,36.6,0.7,2.3,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,60.0,2000
130,NICKY MCCRIMMON,LAS,29,0.5,0.8,63.0,0.1,0.3,22.2,0.1,0.3,50.0,0.5,0.6,77.8,0.1,0.6,20.0,0.5,1.1,42.1,2000
131,NICOLE KUBIK,PHO,23,0.3,0.3,100.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.5,0.0,2000
132,NIESA JOHNSON,CHA,28,0.5,0.8,60.0,0.3,0.7,50.0,0.3,0.5,66.7,-,-,-,-,-,-,0.4,1.0,40.0,2000
133,NIKKI MCCRAY,WAS,29,2.6,3.6,71.9,0.7,2.1,33.8,0.4,1.6,23.1,0.1,0.7,13.3,0.5,1.0,50.0,1.3,3.8,33.1,2000
134,NYKESHA SALES,ORL,25,1.8,3.0,57.7,0.9,2.3,41.1,0.9,2.6,34.5,0.1,0.5,28.6,0.0,0.4,0.0,1.5,3.6,41.7,2000
135,OKSANA ZAKALUZHNAYA,DET,23,0.4,0.7,58.8,0.3,0.6,46.2,0.8,1.6,52.8,0.0,0.3,0.0,0.0,0.0,0.0,0.5,1.0,50.0,2000
136,OLGA FIRSOVA,NYL,25,0.1,0.2,50.0,0.0,0.6,0.0,0.3,0.4,75.0,-,-,-,-,-,-,0.0,1.0,0.0,2000
137,OLYMPIA SCOTT,DET,25,0.7,1.3,51.4,0.4,0.9,38.5,0.3,0.9,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2000
138,PAIGE SAUER,LAS,23,0.3,0.4,80.0,0.3,0.7,42.9,0.1,0.2,50.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,2000
139,POLLYANNA JOHNS KIMBROUGH,CLE,25,0.2,0.3,50.0,0.0,0.2,0.0,0.3,0.3,75.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,2000
140,QUACY BARNES,SEA,24,1.2,2.1,56.9,1.1,2.8,39.5,0.5,1.7,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,11.1,2000
141,RANKICA SARENAC,PHO,27,0.6,0.8,75.0,0.2,0.7,33.3,0.3,0.8,40.0,0.0,0.0,0.0,-,-,-,0.3,0.3,100,2000
142,RENEE ROBINSON,WAS,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-,-,-,-,-,-,2000
143,RHONDA BANCHERO,SAC,28,0.2,0.6,40.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,1.0,0.0,2000
144,RHONDA MAPP,CHA,31,2.3,4.3,53.8,0.9,2.3,37.7,1.1,2.6,43.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,1.0,38.1,2000
145,RITA WILLIAMS,IND,25,1.2,2.0,58.5,0.5,1.2,38.5,0.3,1.2,25.6,0.0,0.1,0.0,0.4,0.6,66.7,1.4,3.8,36.9,2000
146,ROBIN THREATT-ELLIOTT,SEA,30,0.5,1.1,45.5,1.0,2.9,35.1,0.9,2.1,43.9,0.1,0.7,20.0,0.3,1.0,25.0,0.8,2.2,35.7,2000
147,ROMANA HAMZOVA,ORL,30,0.1,0.3,25.0,0.0,0.1,0.0,0.1,0.2,33.3,-,-,-,0.0,0.0,0.0,0.0,0.6,0.0,2000
