Name,Team,Games_Played,Minutes,Offensive Rating,Defensive Rating,AST%,Assist/Turnover,Assist Ratio,OREB%,DREB%,REB%,Turnover Ratio,EFG%,TS%,USG%,Total Minutes
KIM PERROT,HOU,28,24.8,99.7,87.3,21.6,1.31,25.8,2.7,9.5,6.0,19.7,44.4,44.6,16.0,694.4
KIM WILLIAMS,UTA,28,21.8,84.2,96.5,20.3,1.05,16.2,5.2,8.2,6.6,15.4,40.4,44.8,21.7,610.4
KISHA FORD,NYL,28,16.9,84.7,85.8,10.7,0.66,12.8,6.3,4.4,5.3,19.4,39.0,43.5,16.4,473.19999999999993
KYM HAMPTON,NYL,28,23.7,89.8,85.0,12.1,0.78,10.9,8.4,17.8,13.1,14.0,47.4,52.3,21.3,663.6
LADY GROOMS,UTA,28,24.7,83.9,98.9,19.6,0.86,19.9,4.7,7.6,6.1,23.2,35.2,40.2,17.5,691.6
LINDA BURGESS,LAS,28,17.7,86.2,92.7,3.6,0.20,4.2,9.7,13.8,11.7,20.8,55.0,58.1,17.5,495.59999999999997
LISA LESLIE,LAS,28,31.5,96.1,90.8,15.0,0.71,11.8,7.4,22.1,15.1,16.6,45.3,49.3,26.6,882.0
LYNETTE WOODARD,CLE,28,25.5,92.8,89.4,17.1,0.97,17.6,5.7,11.5,8.7,18.1,40.1,44.3,19.9,714.0
MARLIES ASKAMP,PHO,28,18.6,89.5,81.4,9.9,0.50,8.0,12.6,16.5,14.4,16.1,39.0,47.8,22.1,520.8000000000001
MERLAKIA JONES,CLE,28,21.0,89.6,89.1,9.5,0.46,7.5,5.9,8.9,7.5,16.1,41.3,45.1,24.1,588.0
PENNY MOORE,CHA,28,19.3,89.6,85.2,9.6,0.64,11.4,3.1,11.0,7.1,17.9,37.4,39.1,18.6,540.4
PENNY TOLER,LAS,28,31.4,93.4,91.1,28.3,1.27,22.2,2.9,7.6,5.4,17.5,44.3,49.5,23.9,879.1999999999999
REBECCA LOBO,NYL,28,33.5,90.7,86.1,11.4,0.60,9.7,6.6,15.3,10.9,16.1,40.1,43.5,23.2,938.0
RHONDA BLADES,NYL,28,10.4,76.8,85.1,21.4,0.77,20.3,2.0,5.0,3.5,26.4,47.9,50.8,17.2,291.2
RHONDA MAPP,CHA,28,25.5,90.2,91.0,18.8,0.94,15.2,8.5,14.4,11.6,16.1,50.0,56.1,23.6,714.0
RUSHIA BROWN,CLE,28,18.3,90.0,86.3,8.3,0.74,10.1,10.5,13.1,11.8,13.6,52.0,57.9,16.0,512.4
SHARON MANNING,CHA,28,15.6,88.5,85.9,6.0,0.45,6.8,10.1,13.7,11.9,15.3,46.4,46.6,18.3,436.8
SOPHIA WITHERSPOON,NYL,28,30.9,89.4,84.7,15.9,0.83,12.0,3.6,6.3,5.0,14.4,47.0,51.7,24.1,865.1999999999999
SUE WICKS,NYL,28,11.8,85.4,78.2,17.2,0.63,14.9,10.7,18.1,14.3,23.6,36.4,40.6,21.6,330.40000000000003
TAJAMA ABRAHAM,SAC,28,14.7,85.1,96.1,5.5,0.22,5.4,7.5,8.6,8.1,24.0,43.4,47.3,20.2,411.59999999999997
TAMMI REISS,UTA,28,29.6,81.9,100.2,21.8,1.43,21.5,3.3,5.8,4.5,15.1,37.9,42.5,16.7,828.8000000000001
TAMMY JACKSON,HOU,28,19.0,96.1,88.1,3.9,0.22,5.9,8.9,15.8,12.3,26.2,41.3,45.3,15.2,532.0
TERESA WEATHERSPOON,NYL,28,32.9,92.0,85.2,32.7,1.84,38.4,2.8,10.2,6.5,20.8,47.8,54.1,13.3,921.1999999999999
TINA THOMPSON,HOU,28,31.7,98.2,88.1,7.4,0.52,7.2,8.0,14.6,11.2,13.7,47.9,52.7,21.2,887.6
TONI FOSTER,PHO,28,25.9,88.5,84.9,8.4,0.53,8.7,8.3,16.0,11.9,16.3,46.2,51.3,17.6,725.1999999999999
TORA SUBER,CHA,28,17.0,86.5,91.3,22.0,1.10,23.8,1.2,8.2,4.8,21.7,47.7,52.0,17.3,476.0
TRENA TRICE-HILL,NYL,28,12.2,79.6,84.4,1.4,0.05,1.3,9.8,10.7,10.2,25.8,56.5,59.9,19.5,341.59999999999997
UMEKI WEBB,PHO,28,27.3,93.1,83.0,16.7,1.26,21.9,5.0,10.5,7.6,17.4,29.6,37.3,14.0,764.4
VICKY BULLETT,CHA,28,31.1,92.2,88.9,15.2,0.96,13.2,8.5,12.8,10.8,13.8,45.8,50.0,23.0,870.8000000000001
WENDY PALMER,UTA,28,33.3,82.8,96.1,12.5,0.69,7.7,7.7,15.9,11.7,11.3,38.8,44.6,26.8,932.3999999999999
DENA HEAD,UTA,27,17.5,83.5,92.4,21.0,0.75,17.5,4.3,8.4,6.3,23.2,42.6,49.4,19.7,472.5
KATRINA COLLETON,LAS,27,22.4,95.5,87.0,11.4,1.33,20.5,4.5,5.2,4.9,15.3,48.0,49.6,12.4,604.8
LATASHA BYEARS,SAC,27,24.2,90.9,100.4,14.0,0.72,13.2,13.1,17.4,15.2,18.3,46.4,51.2,20.2,653.4
MICHELE TIMMS,PHO,27,35.4,92.0,83.7,29.0,1.71,24.5,2.3,8.5,5.2,14.4,41.1,47.2,19.3,955.8
NICOLE LEVESQUE,CHA,27,23.0,90.3,88.8,20.8,1.06,29.8,0.9,6.7,3.9,28.2,48.5,52.1,13.2,621.0
PAM MCGEE,SAC,27,25.4,93.2,100.9,6.1,0.27,5.8,8.7,10.4,9.5,21.1,45.5,51.2,22.4,685.8
TAMECKA DIXON,LAS,27,26.4,96.7,86.8,13.6,0.96,13.3,3.6,7.9,6.0,13.8,51.8,56.3,22.0,712.8
JESSIE HICKS,UTA,26,10.1,84.4,97.4,7.9,0.83,9.1,6.1,7.9,7.0,10.9,46.3,47.7,16.6,262.59999999999997
KAREN BOOKER,UTA,26,12.4,78.5,92.6,14.1,0.49,16.2,9.9,13.7,11.8,33.1,33.3,40.3,16.1,322.40000000000003
MIKIKO HAGIWARA,PHO,26,14.2,92.9,94.3,11.5,1.44,16.7,1.8,4.6,3.1,11.6,42.3,43.9,13.7,369.2
TIA JACKSON,PHO,26,12.2,83.1,82.5,17.3,0.70,17.9,6.8,9.7,8.2,25.5,36.4,44.4,16.1,317.2
TIFFANY WOOSLEY,HOU,26,15.6,90.1,86.6,12.9,0.90,18.1,2.1,5.2,3.7,20.1,41.6,41.1,13.5,405.59999999999997
VICKIE JOHNSON,NYL,26,30.4,90.5,86.3,16.3,1.35,16.5,5.8,8.9,7.3,12.3,41.1,43.6,18.7,790.4
ADRIENNE JOHNSON,CLE,25,7.8,94.5,85.5,9.2,0.33,9.2,4.8,7.4,6.2,27.6,39.7,42.8,20.9,195.0
FRAN HARRIS,HOU,25,14.8,92.6,88.9,14.3,0.90,14.7,4.7,11.4,8.2,16.4,38.3,43.1,18.5,370.0
JANICE BRAXTON,CLE,25,32.9,92.1,90.7,11.0,0.92,13.0,5.4,19.3,12.7,14.1,42.9,52.8,18.3,822.5
NANCY LIEBERMAN,PHO,25,11.2,80.7,82.1,28.8,1.03,24.8,2.1,10.5,6.1,24.2,36.4,39.3,18.4,280.0
WANDA GUYTON,HOU,25,27.4,98.0,86.2,3.2,0.25,5.3,13.2,9.8,11.5,21.1,47.0,51.4,14.4,685.0
RUTHIE BOLTON,SAC,24,34.2,92.8,99.4,15.5,1.07,10.5,4.2,13.8,8.8,9.8,47.7,50.3,25.9,820.8000000000001
TINA NICHOLSON,CLE,24,11.3,87.7,93.3,25.3,1.50,36.2,0.9,3.0,2.0,24.1,51.1,51.9,12.3,271.20000000000005
DENIQUE GRAVES,SAC,21,3.7,75.8,70.6,0.0,0.00,0.0,3.9,14.1,9.3,28.6,23.1,27.1,24.3,77.7
HEIDI BURGE,LAS,21,12.6,85.6,84.6,10.7,0.63,11.9,7.3,15.6,11.4,19.0,44.1,46.5,17.5,264.59999999999997
MWADI MABIKA,LAS,21,15.7,92.4,96.4,10.9,0.83,10.1,6.8,10.5,8.5,12.2,43.7,45.0,22.2,329.7
KATASHA ARTIS,CHA,20,5.6,80.6,82.7,12.7,0.67,18.6,1.0,12.8,7.4,27.9,25.0,35.4,13.7,112.0
MICHELLE EDWARDS,CLE,20,31.2,96.5,88.6,27.2,1.16,23.7,2.5,9.6,6.2,20.5,46.5,48.8,21.4,624.0
CORISSA YASEN,SAC,19,10.8,82.7,96.8,6.4,0.40,7.8,5.5,5.4,5.4,19.5,42.0,43.4,16.4,205.20000000000002
MONIQUE AMBERS,PHO,19,4.6,75.9,71.4,9.1,0.57,14.8,10.2,11.2,10.7,25.9,44.4,44.9,10.5,87.39999999999999
DEBORAH CARTER,UTA,18,14.7,81.9,100.2,5.7,0.57,7.5,7.6,10.0,8.8,13.2,39.1,42.2,15.8,264.59999999999997
LAURE SAVASTA,SAC,14,11.1,74.8,100.0,16.7,0.57,14.6,1.2,3.6,2.3,25.6,28.9,33.7,19.3,155.4
CATARINA POLLINI,HOU,13,7.2,81.0,68.7,12.5,0.63,12.2,3.9,8.6,6.6,19.5,36.4,40.3,16.3,93.60000000000001
GRETA KOSS,UTA,13,20.7,82.1,96.7,7.4,0.56,15.4,4.7,9.4,7.1,27.7,55.2,61.0,9.3,269.09999999999997
JUDY MOSLEY-MCAFEE,SAC,13,22.3,93.0,97.0,7.6,0.46,10.5,9.1,8.2,8.6,22.8,48.6,52.9,15.7,289.90000000000003
YOLANDA MOORE,HOU,13,7.1,74.9,85.0,2.6,0.14,2.9,6.5,6.9,6.7,20.6,25.0,31.6,15.6,92.3
TARA WILLIAMS,PHO,12,6.9,76.5,80.6,9.7,0.75,6.5,1.1,8.8,4.6,8.7,47.4,47.4,22.3,82.80000000000001
DEBRA WILLIAMS,CHA,10,11.6,82.1,92.3,15.0,1.50,15.3,2.4,9.3,5.7,10.2,30.2,30.8,19.2,116.0
JENNY BOUCEK,CLE,10,11.2,77.7,95.8,17.3,0.41,18.4,3.0,7.2,5.1,44.9,46.7,49.8,16.1,112.0
ANITA MAXWELL,CLE,9,6.9,74.6,79.1,26.7,1.33,18.6,3.3,15.9,9.8,14.0,32.0,33.3,24.6,62.1
JASMINA PERAZIC-GIPE,NYL,9,5.2,67.7,71.8,16.7,0.57,16.7,4.3,15.8,10.7,29.2,38.5,38.5,17.7,46.800000000000004
SHERYL SWOOPES,HOU,9,14.4,97.8,84.1,11.5,1.75,9.9,4.9,7.6,6.2,5.6,50.9,54.1,24.0,129.6
RAEGAN SCOTT,UTA,8,5.2,83.0,89.1,4.2,0.00,6.7,7.4,7.9,7.6,0.0,38.5,43.2,12.3,41.6
DANIELLE VIGLIONE,SAC,6,4.4,88.7,96.3,6.3,0.00,12.5,0.0,8.7,4.0,0.0,28.6,28.6,11.5,26.400000000000002
SUSIE HOPSON-SHELTON,CHA,6,4.8,86.2,92.9,9.1,0.50,6.7,3.3,14.8,8.8,13.3,63.6,67.3,21.2,28.799999999999997
MARCIE ALBERTS,CLE,5,6.1,87.3,77.0,15.8,1.00,37.5,0.0,2.7,1.4,37.5,0.0,0.0,6.8,30.5
MEGAN COMPAIN,UTA,5,7.9,80.5,98.6,9.5,0.33,13.3,0.0,17.2,6.2,40.0,35.7,35.7,14.1,39.5
PIETRA GAY,HOU,5,2.5,92.0,84.6,28.6,0.50,20.0,0.0,17.6,11.5,40.0,50.0,47.6,29.6,12.5
YVETTE ANGEL,SAC,5,18.2,76.6,98.3,22.0,1.00,23.1,2.5,7.3,5.1,23.1,42.5,39.9,15.2,91.0
MARGO CLARK,SAC,4,10.5,88.6,100.0,4.8,0.50,10.0,0.0,14.0,7.2,20.0,50.0,50.9,9.8,42.0
MOLLY TUTER,PHO,3,0.9,50.0,33.3,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.7
TRAVESA GANT,LAS,3,13.5,115.8,116.1,3.6,0.50,14.3,0.0,11.4,6.7,28.6,0.0,0.0,9.5,40.5
CASSANDRA CRUMPTON-MOORER,NYL,2,5.5,100.0,50.0,16.7,1.00,16.7,10.0,8.3,9.1,16.7,25.0,25.0,22.7,11.0
KIM GESSIG,LAS,1,3.7,14.3,128.6,0.0,0.00,0.0,0.0,100,20.0,100.0,0.0,0.0,14.3,3.7
MILICA VUKADINOVIC,CHA,1,14.4,103.0,97.1,9.1,0.33,20.0,0.0,7.7,3.3,60.0,150.0,150.0,10.3,14.4
RYNELDI BECENTI,PHO,1,8.3,73.3,86.7,0.0,0.00,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.3,8.3
